ind_id	birth_time	relative_first_mating_time	sex
male_283	10.09999999999998	21.400000000000198	male
male_291	10.09999999999998	8.300000000000011	male
male_292	10.09999999999998	2.6999999999999904	male
male_294	10.09999999999998	9.60000000000003	male
male_303	12.099999999999973	12.600000000000108	male
male_304	12.099999999999973	22.900000000000254	male
male_306	12.099999999999973	0.6999999999999975	male
male_308	12.099999999999973	20.300000000000217	male
male_311	12.099999999999973	9.300000000000061	male
male_313	12.099999999999973	7.80000000000004	male
male_315	12.099999999999973	19.90000000000021	male
male_322	12.099999999999973	0.29999999999999893	male
male_331	12.099999999999973	5.300000000000004	male
male_332	12.099999999999973	0.0	male
male_334	12.099999999999973	5.900000000000013	male
male_337	12.099999999999973	18.100000000000186	male
male_339	12.099999999999973	1.1999999999999957	male
male_343	12.099999999999973	3.4999999999999876	male
male_347	12.099999999999973	8.600000000000051	male
male_352	14.099999999999966	2.6000000000000014	male
male_357	14.099999999999966	4.60000000000003	male
male_359	14.099999999999966	2.9000000000000057	male
male_360	14.099999999999966	6.800000000000061	male
male_364	14.099999999999966	13.300000000000153	male
male_366	14.099999999999966	3.90000000000002	male
male_367	14.099999999999966	10.000000000000107	male
male_368	14.099999999999966	17.000000000000206	male
male_370	14.099999999999966	3.000000000000007	male
male_375	14.099999999999966	1.399999999999995	male
male_376	14.099999999999966	10.700000000000117	male
male_381	14.099999999999966	3.90000000000002	male
male_383	14.099999999999966	0.4999999999999982	male
male_387	14.099999999999966	3.6000000000000156	male
male_388	14.099999999999966	17.20000000000021	male
male_398	14.099999999999966	16.400000000000198	male
male_399	14.099999999999966	3.500000000000014	male
male_404	16.09999999999996	6.200000000000088	male
male_408	16.09999999999996	12.600000000000179	male
male_410	16.09999999999996	6.000000000000085	male
male_413	16.09999999999996	0.70000000000001	male
male_415	16.09999999999996	23.000000000000327	male
male_417	16.09999999999996	3.300000000000047	male
male_423	16.09999999999996	16.600000000000236	male
male_426	16.09999999999996	10.100000000000144	male
male_427	16.09999999999996	21.500000000000306	male
male_438	16.09999999999996	19.00000000000027	male
male_440	16.09999999999996	0.30000000000000426	male
male_442	16.09999999999996	7.200000000000102	male
male_444	16.09999999999996	0.0	male
male_445	16.09999999999996	16.20000000000023	male
male_446	16.09999999999996	4.700000000000067	male
male_447	16.09999999999996	18.90000000000027	male
male_450	18.099999999999987	1.6000000000000227	male
male_456	18.099999999999987	3.7000000000000526	male
male_460	18.099999999999987	2.0000000000000284	male
male_464	18.099999999999987	4.20000000000006	male
male_465	18.099999999999987	18.40000000000026	male
male_467	18.099999999999987	0.6000000000000085	male
male_468	18.099999999999987	0.20000000000000284	male
male_477	18.099999999999987	6.600000000000094	male
male_478	18.099999999999987	0.20000000000000284	male
male_480	18.099999999999987	9.700000000000138	male
male_481	18.099999999999987	5.300000000000075	male
male_482	18.099999999999987	2.2000000000000313	male
male_484	18.099999999999987	18.90000000000027	male
male_490	18.099999999999987	6.500000000000092	male
male_491	18.099999999999987	3.300000000000047	male
male_493	18.099999999999987	6.000000000000085	male
male_496	18.099999999999987	23.500000000000334	male
male_498	18.099999999999987	8.100000000000115	male
male_500	20.000000000000014	4.700000000000067	male
male_501	20.000000000000014	0.70000000000001	male
male_503	20.000000000000014	0.5000000000000071	male
male_506	20.000000000000014	8.300000000000118	male
male_507	20.000000000000014	10.200000000000145	male
male_511	20.000000000000014	11.100000000000158	male
male_512	20.000000000000014	14.400000000000205	male
male_514	20.000000000000014	4.500000000000064	male
male_516	20.000000000000014	4.4000000000000625	male
male_524	20.000000000000014	13.500000000000192	male
male_528	20.000000000000014	8.50000000000012	male
male_530	20.000000000000014	0.20000000000000284	male
male_531	20.000000000000014	8.300000000000118	male
male_533	20.000000000000014	4.100000000000058	male
male_537	20.000000000000014	2.3000000000000327	male
male_549	20.000000000000014	4.90000000000007	male
male_557	22.000000000000043	1.200000000000017	male
male_561	22.000000000000043	6.3000000000000895	male
male_563	22.000000000000043	1.5000000000000213	male
male_565	22.000000000000043	17.00000000000024	male
male_567	22.000000000000043	1.5000000000000213	male
male_568	22.000000000000043	9.90000000000014	male
male_570	22.000000000000043	11.900000000000169	male
male_573	22.000000000000043	9.000000000000128	male
male_574	22.000000000000043	13.200000000000188	male
male_575	22.000000000000043	4.500000000000064	male
male_577	22.000000000000043	4.4000000000000625	male
male_582	22.000000000000043	2.2000000000000313	male
male_583	22.000000000000043	4.20000000000006	male
male_586	22.000000000000043	3.0000000000000426	male
male_591	22.000000000000043	11.500000000000163	male
male_594	22.000000000000043	3.100000000000044	male
male_596	22.000000000000043	3.2000000000000455	male
male_597	22.000000000000043	1.1000000000000156	male
male_601	24.00000000000007	8.100000000000115	male
male_603	24.00000000000007	24.400000000000347	male
male_606	24.00000000000007	0.30000000000000426	male
male_607	24.00000000000007	6.100000000000087	male
male_608	24.00000000000007	11.20000000000016	male
male_609	24.00000000000007	2.400000000000034	male
male_611	24.00000000000007	16.400000000000233	male
male_612	24.00000000000007	6.000000000000085	male
male_613	24.00000000000007	9.80000000000014	male
male_615	24.00000000000007	5.60000000000008	male
male_616	24.00000000000007	0.20000000000000284	male
male_618	24.00000000000007	3.300000000000047	male
male_626	24.00000000000007	1.3000000000000185	male
male_629	24.00000000000007	7.700000000000109	male
male_632	24.00000000000007	5.400000000000077	male
male_633	24.00000000000007	0.8000000000000114	male
male_635	24.00000000000007	2.0000000000000284	male
male_636	24.00000000000007	14.600000000000207	male
male_637	24.00000000000007	2.900000000000041	male
male_640	24.00000000000007	12.100000000000172	male
male_641	24.00000000000007	7.700000000000109	male
male_643	24.00000000000007	3.9000000000000554	male
male_644	24.00000000000007	2.5000000000000355	male
male_645	24.00000000000007	4.700000000000067	male
male_646	24.00000000000007	6.500000000000092	male
male_651	26.0000000000001	14.300000000000203	male
male_654	26.0000000000001	0.10000000000000142	male
male_656	26.0000000000001	11.100000000000158	male
male_657	26.0000000000001	4.800000000000068	male
male_658	26.0000000000001	2.2000000000000313	male
male_662	26.0000000000001	8.300000000000118	male
male_663	26.0000000000001	11.900000000000169	male
male_664	26.0000000000001	2.0000000000000284	male
male_667	26.0000000000001	10.200000000000145	male
male_669	26.0000000000001	1.3000000000000185	male
male_671	26.0000000000001	11.600000000000165	male
male_672	26.0000000000001	9.600000000000136	male
male_677	26.0000000000001	7.0000000000000995	male
male_679	26.0000000000001	13.900000000000198	male
male_680	26.0000000000001	0.30000000000000426	male
male_684	26.0000000000001	17.200000000000244	male
male_687	26.0000000000001	4.000000000000057	male
male_688	26.0000000000001	6.700000000000095	male
male_689	26.0000000000001	9.400000000000134	male
male_694	26.0000000000001	14.900000000000212	male
male_696	26.0000000000001	7.600000000000108	male
male_697	26.0000000000001	4.600000000000065	male
male_698	26.0000000000001	4.300000000000061	male
male_702	28.000000000000128	4.90000000000007	male
male_705	28.000000000000128	6.700000000000095	male
male_707	28.000000000000128	8.600000000000122	male
male_710	28.000000000000128	0.0	male
male_712	28.000000000000128	2.900000000000041	male
male_716	28.000000000000128	4.90000000000007	male
male_719	28.000000000000128	0.10000000000000142	male
male_722	28.000000000000128	4.500000000000064	male
male_723	28.000000000000128	3.4000000000000483	male
male_724	28.000000000000128	11.20000000000016	male
male_727	28.000000000000128	2.900000000000041	male
male_729	28.000000000000128	0.70000000000001	male
male_732	28.000000000000128	20.800000000000296	male
male_736	28.000000000000128	8.900000000000126	male
male_739	28.000000000000128	6.3000000000000895	male
male_740	28.000000000000128	6.700000000000095	male
male_745	28.000000000000128	12.600000000000179	male
male_748	28.000000000000128	1.3000000000000185	male
male_750	30.000000000000156	0.0	male
male_756	30.000000000000156	5.60000000000008	male
male_757	30.000000000000156	9.10000000000013	male
male_758	30.000000000000156	1.200000000000017	male
male_764	30.000000000000156	6.000000000000085	male
male_766	30.000000000000156	3.5000000000000497	male
male_772	30.000000000000156	3.9000000000000554	male
male_778	30.000000000000156	5.900000000000084	male
male_779	30.000000000000156	2.80000000000004	male
male_780	30.000000000000156	1.5000000000000213	male
male_784	30.000000000000156	3.0000000000000426	male
male_785	30.000000000000156	5.1000000000000725	male
male_788	30.000000000000156	1.8000000000000256	male
male_791	30.000000000000156	1.1000000000000156	male
male_792	30.000000000000156	4.4000000000000625	male
male_797	30.000000000000156	11.20000000000016	male
male_798	30.000000000000156	4.100000000000058	male
male_800	32.000000000000185	7.200000000000102	male
male_801	32.000000000000185	6.600000000000094	male
male_805	32.000000000000185	2.0000000000000284	male
male_806	32.000000000000185	2.10000000000003	male
male_807	32.000000000000185	13.300000000000189	male
male_808	32.000000000000185	1.8000000000000256	male
male_813	32.000000000000185	5.60000000000008	male
male_815	32.000000000000185	1.7000000000000242	male
male_816	32.000000000000185	0.20000000000000284	male
male_818	32.000000000000185	5.1000000000000725	male
male_819	32.000000000000185	1.8000000000000256	male
male_823	32.000000000000185	12.300000000000175	male
male_825	32.000000000000185	8.600000000000122	male
male_827	32.000000000000185	11.700000000000166	male
male_829	32.000000000000185	0.10000000000000142	male
male_830	32.000000000000185	0.8000000000000114	male
male_832	32.000000000000185	9.90000000000014	male
male_834	32.000000000000185	11.100000000000158	male
male_835	32.000000000000185	1.8000000000000256	male
male_837	32.000000000000185	7.300000000000104	male
male_839	32.000000000000185	14.500000000000206	male
male_841	32.000000000000185	4.4000000000000625	male
male_842	32.000000000000185	1.5000000000000213	male
male_846	32.000000000000185	14.200000000000202	male
male_849	32.000000000000185	8.200000000000117	male
male_850	34.00000000000021	6.100000000000087	male
male_851	34.00000000000021	6.700000000000095	male
male_854	34.00000000000021	6.3000000000000895	male
male_855	34.00000000000021	1.900000000000027	male
male_856	34.00000000000021	13.200000000000188	male
male_864	34.00000000000021	2.5000000000000355	male
male_866	34.00000000000021	0.4000000000000057	male
male_867	34.00000000000021	3.0000000000000426	male
male_868	34.00000000000021	4.20000000000006	male
male_869	34.00000000000021	15.400000000000219	male
male_871	34.00000000000021	5.400000000000077	male
male_873	34.00000000000021	7.0000000000000995	male
male_874	34.00000000000021	3.800000000000054	male
male_876	34.00000000000021	1.900000000000027	male
male_881	34.00000000000021	7.800000000000111	male
male_882	34.00000000000021	0.6000000000000085	male
male_883	34.00000000000021	4.500000000000064	male
male_885	34.00000000000021	4.90000000000007	male
male_886	34.00000000000021	3.0000000000000426	male
male_889	34.00000000000021	3.800000000000054	male
male_890	34.00000000000021	6.800000000000097	male
male_895	34.00000000000021	1.0000000000000142	male
male_897	34.00000000000021	5.200000000000074	male
male_898	34.00000000000021	1.900000000000027	male
male_901	36.00000000000024	16.000000000000227	male
male_902	36.00000000000024	3.100000000000044	male
male_903	36.00000000000024	13.40000000000019	male
male_904	36.00000000000024	3.4000000000000483	male
male_905	36.00000000000024	6.3000000000000895	male
male_907	36.00000000000024	2.400000000000034	male
male_908	36.00000000000024	9.20000000000013	male
male_909	36.00000000000024	4.100000000000058	male
male_910	36.00000000000024	0.9000000000000128	male
male_911	36.00000000000024	8.100000000000115	male
male_916	36.00000000000024	4.4000000000000625	male
male_917	36.00000000000024	2.10000000000003	male
male_918	36.00000000000024	2.400000000000034	male
male_919	36.00000000000024	18.800000000000267	male
male_920	36.00000000000024	5.800000000000082	male
male_922	36.00000000000024	2.0000000000000284	male
male_925	36.00000000000024	1.7000000000000242	male
male_931	36.00000000000024	18.800000000000267	male
male_932	36.00000000000024	1.7000000000000242	male
male_933	36.00000000000024	1.6000000000000227	male
male_939	36.00000000000024	0.70000000000001	male
male_941	36.00000000000024	9.400000000000134	male
male_943	36.00000000000024	5.300000000000075	male
male_945	36.00000000000024	7.800000000000111	male
male_947	36.00000000000024	3.5000000000000497	male
male_952	38.00000000000027	8.40000000000012	male
male_955	38.00000000000027	2.7000000000000384	male
male_959	38.00000000000027	4.100000000000058	male
male_960	38.00000000000027	0.30000000000000426	male
male_961	38.00000000000027	5.300000000000075	male
male_965	38.00000000000027	2.80000000000004	male
male_966	38.00000000000027	14.000000000000199	male
male_967	38.00000000000027	1.900000000000027	male
male_969	38.00000000000027	8.100000000000115	male
male_973	38.00000000000027	8.200000000000117	male
male_974	38.00000000000027	1.8000000000000256	male
male_975	38.00000000000027	1.0000000000000142	male
male_978	38.00000000000027	1.0000000000000142	male
male_979	38.00000000000027	2.900000000000041	male
male_980	38.00000000000027	2.3000000000000327	male
male_981	38.00000000000027	3.0000000000000426	male
male_982	38.00000000000027	7.500000000000107	male
male_985	38.00000000000027	5.800000000000082	male
male_988	38.00000000000027	11.600000000000165	male
male_990	38.00000000000027	3.100000000000044	male
male_992	38.00000000000027	9.500000000000135	male
male_994	38.00000000000027	3.100000000000044	male
male_999	38.00000000000027	0.4000000000000057	male
male_1001	40.0000000000003	0.8000000000000114	male
male_1002	40.0000000000003	1.0000000000000142	male
male_1003	40.0000000000003	1.3000000000000185	male
male_1005	40.0000000000003	2.900000000000041	male
male_1006	40.0000000000003	0.30000000000000426	male
male_1007	40.0000000000003	5.60000000000008	male
male_1010	40.0000000000003	10.000000000000142	male
male_1015	40.0000000000003	4.20000000000006	male
male_1016	40.0000000000003	5.400000000000077	male
male_1018	40.0000000000003	4.90000000000007	male
male_1021	40.0000000000003	0.4000000000000057	male
male_1025	40.0000000000003	16.90000000000024	male
male_1026	40.0000000000003	22.700000000000323	male
male_1028	40.0000000000003	8.900000000000126	male
male_1032	40.0000000000003	7.0000000000000995	male
male_1033	40.0000000000003	1.6000000000000227	male
male_1034	40.0000000000003	14.000000000000199	male
male_1036	40.0000000000003	18.90000000000027	male
male_1038	40.0000000000003	3.0000000000000426	male
male_1039	40.0000000000003	12.800000000000182	male
male_1041	40.0000000000003	2.7000000000000384	male
male_1044	40.0000000000003	0.6000000000000085	male
male_1046	40.0000000000003	7.900000000000112	male
male_1048	40.0000000000003	8.200000000000117	male
male_1049	40.0000000000003	1.40000000000002	male
male_1050	42.00000000000033	0.4000000000000057	male
male_1054	42.00000000000033	10.300000000000146	male
male_1055	42.00000000000033	0.4000000000000057	male
male_1056	42.00000000000033	14.300000000000203	male
male_1057	42.00000000000033	0.5000000000000071	male
male_1058	42.00000000000033	4.20000000000006	male
male_1060	42.00000000000033	5.300000000000075	male
male_1064	42.00000000000033	3.600000000000051	male
male_1069	42.00000000000033	6.200000000000088	male
male_1072	42.00000000000033	5.500000000000078	male
male_1074	42.00000000000033	5.1000000000000725	male
male_1080	42.00000000000033	3.300000000000047	male
male_1081	42.00000000000033	0.6000000000000085	male
male_1082	42.00000000000033	11.400000000000162	male
male_1084	42.00000000000033	3.7000000000000526	male
male_1086	42.00000000000033	9.20000000000013	male
male_1090	42.00000000000033	2.10000000000003	male
male_1091	42.00000000000033	1.6000000000000227	male
male_1093	42.00000000000033	0.6000000000000085	male
male_1096	42.00000000000033	8.800000000000125	male
male_1097	42.00000000000033	10.60000000000015	male
male_1098	42.00000000000033	2.3000000000000327	male
male_1100	44.000000000000355	1.7000000000000242	male
male_1102	44.000000000000355	0.8000000000000114	male
male_1104	44.000000000000355	2.600000000000037	male
male_1105	44.000000000000355	4.20000000000006	male
male_1106	44.000000000000355	13.100000000000186	male
male_1107	44.000000000000355	2.3000000000000327	male
male_1108	44.000000000000355	0.6000000000000085	male
male_1110	44.000000000000355	3.600000000000051	male
male_1115	44.000000000000355	0.5000000000000071	male
male_1120	44.000000000000355	4.90000000000007	male
male_1121	44.000000000000355	4.20000000000006	male
male_1122	44.000000000000355	3.600000000000051	male
male_1124	44.000000000000355	4.90000000000007	male
male_1125	44.000000000000355	4.500000000000064	male
male_1126	44.000000000000355	0.8000000000000114	male
male_1127	44.000000000000355	12.400000000000176	male
male_1130	44.000000000000355	1.3000000000000185	male
male_1131	44.000000000000355	0.9000000000000128	male
male_1132	44.000000000000355	8.800000000000125	male
male_1133	44.000000000000355	3.100000000000044	male
male_1134	44.000000000000355	3.300000000000047	male
male_1135	44.000000000000355	2.0000000000000284	male
male_1136	44.000000000000355	6.000000000000085	male
male_1140	44.000000000000355	0.4000000000000057	male
male_1143	44.000000000000355	2.0000000000000284	male
male_1145	44.000000000000355	7.200000000000102	male
male_1146	44.000000000000355	3.0000000000000426	male
male_1149	44.000000000000355	0.30000000000000426	male
male_1150	46.000000000000384	14.200000000000202	male
male_1152	46.000000000000384	15.000000000000213	male
male_1158	46.000000000000384	25.199999999999847	male
male_1162	46.000000000000384	0.8000000000000114	male
male_1163	46.000000000000384	3.0000000000000426	male
male_1165	46.000000000000384	8.000000000000114	male
male_1166	46.000000000000384	5.1000000000000725	male
male_1171	46.000000000000384	3.100000000000044	male
male_1173	46.000000000000384	0.6000000000000085	male
male_1178	46.000000000000384	4.100000000000058	male
male_1179	46.000000000000384	5.60000000000008	male
male_1181	46.000000000000384	7.500000000000107	male
male_1182	46.000000000000384	2.400000000000034	male
male_1191	46.000000000000384	2.400000000000034	male
male_1194	46.000000000000384	12.100000000000172	male
male_1195	46.000000000000384	3.800000000000054	male
male_1197	46.000000000000384	12.500000000000178	male
male_1198	46.000000000000384	15.200000000000216	male
male_1202	48.00000000000041	12.300000000000175	male
male_1203	48.00000000000041	5.1000000000000725	male
male_1206	48.00000000000041	0.0	male
male_1207	48.00000000000041	4.4000000000000625	male
male_1208	48.00000000000041	5.800000000000082	male
male_1209	48.00000000000041	14.700000000000209	male
male_1210	48.00000000000041	14.600000000000207	male
male_1213	48.00000000000041	1.1000000000000156	male
male_1214	48.00000000000041	9.300000000000132	male
male_1215	48.00000000000041	9.500000000000135	male
male_1216	48.00000000000041	0.20000000000000284	male
male_1217	48.00000000000041	1.6000000000000227	male
male_1218	48.00000000000041	4.800000000000068	male
male_1222	48.00000000000041	2.80000000000004	male
male_1226	48.00000000000041	6.800000000000097	male
male_1227	48.00000000000041	16.000000000000227	male
male_1229	48.00000000000041	0.6000000000000085	male
male_1230	48.00000000000041	15.600000000000222	male
male_1233	48.00000000000041	8.100000000000115	male
male_1234	48.00000000000041	4.100000000000058	male
male_1235	48.00000000000041	9.20000000000013	male
male_1236	48.00000000000041	10.000000000000142	male
male_1237	48.00000000000041	11.20000000000016	male
male_1239	48.00000000000041	3.9000000000000554	male
male_1241	48.00000000000041	7.900000000000112	male
male_1243	48.00000000000041	0.10000000000000142	male
male_1244	48.00000000000041	0.20000000000000284	male
male_1245	48.00000000000041	0.30000000000000426	male
male_1247	48.00000000000041	1.0000000000000142	male
male_1248	48.00000000000041	14.000000000000199	male
male_1249	48.00000000000041	3.600000000000051	male
male_1250	50.00000000000044	13.900000000000198	male
male_1252	50.00000000000044	3.800000000000054	male
male_1256	50.00000000000044	2.400000000000034	male
male_1259	50.00000000000044	7.600000000000108	male
male_1260	50.00000000000044	0.70000000000001	male
male_1261	50.00000000000044	16.200000000000074	male
male_1262	50.00000000000044	8.000000000000114	male
male_1264	50.00000000000044	1.200000000000017	male
male_1265	50.00000000000044	2.5000000000000355	male
male_1266	50.00000000000044	5.60000000000008	male
male_1267	50.00000000000044	4.20000000000006	male
male_1268	50.00000000000044	1.900000000000027	male
male_1269	50.00000000000044	2.10000000000003	male
male_1270	50.00000000000044	8.100000000000115	male
male_1273	50.00000000000044	8.40000000000012	male
male_1275	50.00000000000044	0.4000000000000057	male
male_1277	50.00000000000044	2.400000000000034	male
male_1278	50.00000000000044	4.600000000000065	male
male_1279	50.00000000000044	3.4000000000000483	male
male_1283	50.00000000000044	4.500000000000064	male
male_1284	50.00000000000044	0.70000000000001	male
male_1286	50.00000000000044	10.700000000000152	male
male_1290	50.00000000000044	6.400000000000091	male
male_1291	50.00000000000044	4.300000000000061	male
male_1293	50.00000000000044	1.6000000000000227	male
male_1297	50.00000000000044	2.5000000000000355	male
male_1300	52.00000000000047	6.3000000000000895	male
male_1301	52.00000000000047	7.100000000000101	male
male_1304	52.00000000000047	7.500000000000107	male
male_1307	52.00000000000047	5.700000000000081	male
male_1310	52.00000000000047	11.100000000000158	male
male_1313	52.00000000000047	10.800000000000153	male
male_1314	52.00000000000047	4.100000000000058	male
male_1315	52.00000000000047	13.800000000000068	male
male_1316	52.00000000000047	2.2000000000000313	male
male_1318	52.00000000000047	2.10000000000003	male
male_1319	52.00000000000047	4.20000000000006	male
male_1320	52.00000000000047	10.100000000000144	male
male_1321	52.00000000000047	0.20000000000000284	male
male_1322	52.00000000000047	2.600000000000037	male
male_1323	52.00000000000047	0.10000000000000142	male
male_1325	52.00000000000047	10.400000000000148	male
male_1326	52.00000000000047	7.200000000000102	male
male_1327	52.00000000000047	14.800000000000011	male
male_1328	52.00000000000047	4.100000000000058	male
male_1329	52.00000000000047	4.500000000000064	male
male_1334	52.00000000000047	5.700000000000081	male
male_1336	52.00000000000047	14.700000000000017	male
male_1340	52.00000000000047	1.3000000000000185	male
male_1341	52.00000000000047	1.1000000000000156	male
male_1342	52.00000000000047	1.1000000000000156	male
male_1344	52.00000000000047	6.400000000000091	male
male_1346	52.00000000000047	0.9000000000000128	male
male_1347	52.00000000000047	0.4000000000000057	male
male_1348	52.00000000000047	9.400000000000134	male
male_1349	52.00000000000047	4.20000000000006	male
male_1351	54.0000000000005	0.5000000000000071	male
male_1354	54.0000000000005	1.1000000000000156	male
male_1355	54.0000000000005	1.1000000000000156	male
male_1358	54.0000000000005	1.0000000000000142	male
male_1359	54.0000000000005	1.8000000000000256	male
male_1360	54.0000000000005	4.300000000000061	male
male_1361	54.0000000000005	2.5000000000000355	male
male_1364	54.0000000000005	7.500000000000107	male
male_1366	54.0000000000005	2.2000000000000313	male
male_1368	54.0000000000005	7.300000000000104	male
male_1373	54.0000000000005	2.600000000000037	male
male_1375	54.0000000000005	4.4000000000000625	male
male_1376	54.0000000000005	4.300000000000061	male
male_1377	54.0000000000005	1.1000000000000156	male
male_1380	54.0000000000005	3.2000000000000455	male
male_1384	54.0000000000005	4.100000000000058	male
male_1385	54.0000000000005	0.0	male
male_1386	54.0000000000005	0.70000000000001	male
male_1389	54.0000000000005	3.4000000000000483	male
male_1390	54.0000000000005	4.500000000000064	male
male_1392	54.0000000000005	3.4000000000000483	male
male_1397	54.0000000000005	14.299999999999898	male
male_1399	54.0000000000005	10.100000000000136	male
male_1400	56.000000000000526	2.3000000000000327	male
male_1401	56.000000000000526	11.199999999999932	male
male_1403	56.000000000000526	5.60000000000008	male
male_1404	56.000000000000526	12.79999999999984	male
male_1405	56.000000000000526	4.300000000000061	male
male_1406	56.000000000000526	5.500000000000078	male
male_1410	56.000000000000526	7.700000000000109	male
male_1411	56.000000000000526	1.1000000000000156	male
male_1416	56.000000000000526	0.5000000000000071	male
male_1418	56.000000000000526	5.900000000000084	male
male_1419	56.000000000000526	1.200000000000017	male
male_1422	56.000000000000526	2.900000000000041	male
male_1424	56.000000000000526	1.5000000000000213	male
male_1427	56.000000000000526	1.6000000000000227	male
male_1431	56.000000000000526	1.6000000000000227	male
male_1432	56.000000000000526	8.700000000000074	male
male_1435	56.000000000000526	12.99999999999983	male
male_1436	56.000000000000526	3.2000000000000455	male
male_1440	56.000000000000526	4.4000000000000625	male
male_1443	56.000000000000526	4.90000000000007	male
male_1444	56.000000000000526	6.400000000000091	male
male_1445	56.000000000000526	12.79999999999984	male
male_1447	56.000000000000526	0.70000000000001	male
male_1449	56.000000000000526	0.30000000000000426	male
male_1450	58.000000000000554	1.900000000000027	male
male_1452	58.000000000000554	2.900000000000041	male
male_1453	58.000000000000554	0.10000000000000142	male
male_1454	58.000000000000554	17.49999999999943	male
male_1455	58.000000000000554	3.0000000000000426	male
male_1459	58.000000000000554	12.199999999999733	male
male_1466	58.000000000000554	3.100000000000044	male
male_1467	58.000000000000554	11.89999999999975	male
male_1468	58.000000000000554	10.29999999999984	male
male_1470	58.000000000000554	0.70000000000001	male
male_1471	58.000000000000554	8.999999999999915	male
male_1472	58.000000000000554	5.800000000000082	male
male_1474	58.000000000000554	1.200000000000017	male
male_1477	58.000000000000554	2.3000000000000327	male
male_1478	58.000000000000554	2.600000000000037	male
male_1480	58.000000000000554	1.3000000000000185	male
male_1482	58.000000000000554	0.0	male
male_1485	58.000000000000554	2.3000000000000327	male
male_1487	58.000000000000554	3.300000000000047	male
male_1488	58.000000000000554	3.4000000000000483	male
male_1489	58.000000000000554	12.59999999999971	male
male_1493	58.000000000000554	0.10000000000000142	male
male_1495	58.000000000000554	0.70000000000001	male
male_1496	58.000000000000554	7.400000000000006	male
male_1499	58.000000000000554	3.0000000000000426	male
male_1503	60.00000000000058	6.699999999999903	male
male_1504	60.00000000000058	5.499999999999972	male
male_1505	60.00000000000058	0.10000000000000142	male
male_1506	60.00000000000058	4.900000000000006	male
male_1507	60.00000000000058	2.80000000000004	male
male_1508	60.00000000000058	6.39999999999992	male
male_1509	60.00000000000058	1.900000000000027	male
male_1513	60.00000000000058	6.699999999999903	male
male_1514	60.00000000000058	7.299999999999869	male
male_1515	60.00000000000058	3.9000000000000554	male
male_1517	60.00000000000058	1.40000000000002	male
male_1518	60.00000000000058	3.4000000000000483	male
male_1524	60.00000000000058	27.799999999998704	male
male_1527	60.00000000000058	6.599999999999909	male
male_1528	60.00000000000058	3.800000000000054	male
male_1532	60.00000000000058	0.6000000000000085	male
male_1533	60.00000000000058	1.3000000000000185	male
male_1537	60.00000000000058	5.399999999999977	male
male_1539	60.00000000000058	1.8000000000000256	male
